Country,Authors,Year,Title,Journal or book,Volume,Pages,Theory,Practice,Water,Energy,Financial,Environment,Mining,Industrial,Services/Public,Procurement,Health,Transport,Other
LT,"Morkunaite, Z., Podvesko, V., Zavadskaz, E.K., Bausys, R.",2019,Contractor selection for renovation of cultural heritage buildings by PROMETHEE method.,Archives of Civil and Mechanical Engineering,19(4),1056-1071.,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Morovati Sharifabadi, A.,",2013,Proposing Model with an Integrating ANP and PROMETHEE for Ranking Websites Based on Usability Criteria.,Journal f Information Technology Management,5(2),187-206.,0,1,0,0,0,0,0,0,1,0,0,0,0
PT,"Morte, R., Pereira, T., Fontes, D.B.M.M.",2015,MCDA applied to performance appraisal of short-haul truck drivers: A case study in a Portuguese trucking company.,International Journal for Quality Research,9(1),65-76.,0,1,0,0,0,0,0,0,0,0,0,1,0
AU,"Mostert, M., Ayoko, G., Kokot, S.",2010,Application of chemometrics to analysis of soil pollutants., TrAC Trends in Analytical Chemistry, 29(5), 430-445.,0,1,0,0,0,1,0,1,0,0,0,0,0
AU,"Mostert, M., Ayoko, G., Kokot, S.",2012,"Multi-criteria ranking and source identification of metals in public playgrounds in Queensland, Australia.", Geoderma, , 173-183.,0,1,0,0,0,1,0,0,0,0,0,0,0
IR,"Motlagh, S.M.H., Behzadian, M., Ignatius, J., Sepehri, M.M., Goh, M., Hua, T.K.",2014,Fuzzy PROMETHEE GDSS for technical requirements ranking in HOQ.,International Journal of Advanced Manufacturing Technology,76(9-12),1993-2002.,0,1,0,0,0,0,0,0,1,0,0,0,0
IN,"Mouli Venkata Sriniva Akana, C., Kumar, S.K., Divakar, C., Satyanarayana, Ch.",2011,Dynamic Resource Allocation in Computing Clouds through Distributed Multiple Criteria Decision Analysis using PROMETHEE Method.,International Journal of Advanced Networking and Applications,3(2),1060-1069.,0,1,0,0,0,0,0,0,1,0,0,0,0
GB,"Mousavi, M.M., Lin, J.",2020,The application of PROMETHEE multi-criteria decision aid in financial decision making: Case of distress prediction models evaluation.,Expert Systems with Applications,159,.,0,1,0,0,1,0,0,0,0,0,0,0,0
IR,"Mousavi, S.M., Tavakkoli,-Moghaddam, R., Heydar, M., Ebrahimnejad, S.",2013,Multi-Criteria Decision Making for Plant Location Selection: An Integrated Delphi-AHP-PROMETHEE Methodology.,Arabian Journal for Science and Engineering,38(5),1255-1268.,0,1,0,0,0,0,0,1,0,0,0,0,0
GR,"Mouzakitis, S., Karamolegkos, G., Ntanos, E., Psarras, J.E.",2011,A Fuzzy Multi-Criteria Outranking Approach in Support of Business Angels' Decision Analysis Process for the Assessment of Companies as Investment Opportunities., Journal of Optimization Theory and Applications,150, 156-165.,1,1,0,0,1,0,0,0,0,0,0,0,0
CY,"Mubarak, M.T., Ozsahin, I., Ozsahin, D.U.",2019,Evaluation of Sterilization Methods for Medical Devices.,2019 Advances in Science and Engineering Technology International Conferences,2019,.,0,1,0,0,0,0,0,0,0,0,1,0,0
RU,"Mukhametzyanov, I., Pamucar, D.",2018,A sensitivity analysis in MCDM problems: A statistical approach.,Decision Making: Applicaions in Management and Engineering,1(2),51-80.,1,0,0,0,0,0,0,0,0,0,0,0,0
ID,"Mulyati, H., Geldermann, J.",2016,Managing risks in the Indonesian seaweed supply chain.,Clean Technologies and Environmental Policy,,1-15.,0,1,0,0,0,1,0,1,0,0,0,0,0
US,"Munasinghe-Arachchige, S.P., Abeysiriwardana-Arachchige, I.S.A., Delanka-Pedige, H.M.K., Nirmalakhandan, N.",2020,Sewage treatment process refinement and intensification using multi-criteria decision making approach: A case study.,Journal of Water Process Engineering,37,.,0,1,1,0,0,0,0,0,0,0,0,0,0
US,"Munasinghe-Arachchige, S.P., Nirmalakhandan, N.",2020,Nitrogen-Fertilizer Recovery from the Centrate of Anaerobically Digested Sludge.,Environmental Science and Technology Letters,7(7),450-459.,0,1,1,0,0,0,0,0,0,0,0,0,0
ES,"Munda, G.",2008,Social Multi-Criteria Evaluation for a Sustainable Economy.,Wiley,ISBN 978-3-540-73703-2,210p.,0,1,0,0,0,1,0,0,0,0,0,0,0
ES,"Munda, G., Nijkamp, P., Rietveld, P.",1995,Application of chemometrics to analysis of soil pollutants., European Journal of Operational Research, 82(1), 79-97.,0,1,0,0,0,1,0,0,0,0,0,0,0
ES,"Munier, N.",2011,A Strategy for Using Multicriteria Analysis in Decision-Making.,Springer,ISBN 978-94-007-1511-0,.,1,0,0,0,0,0,0,0,0,0,0,0,0
TR,"Murat, S, Kazan, H., Semih Coskun, S.",2015,An Application for Measuring Performance Quality of Schools by Using the PROMETHEE Multi-Criteria Decision Making Method.,Procedia - Social and Behavioral Sciences,195,729-738.,0,1,0,0,0,0,0,0,1,0,0,0,0
AU,"Musa, M., Ward, A., Ayoko, G.A., Rösch, C., Brown, R., Rainey, T.J.",2020,Single-step dynamic dewatering of microalgae from dilute suspensions using flocculant assisted filtration.,Microbial Cell Factories,19(1),1-18.,0,1,0,0,0,0,0,0,0,0,0,0,1
CY,"Musa, M.S., Ozsahin, D.U., Ozsahin, I.",2019,A Comparison for Liver Cancer Treatment Alternatives.,2019 Advances in Science and Engineering Technology International Conferences,2019,.,0,1,0,0,0,0,0,0,0,0,1,0,0
FI,"Mustajoki, J., Marttunen, M.",2017,Comparison of multi-criteria decision analytical software for supporting environmental planning processes.,Environmental Modelling & Software,93,78-91.,0,1,0,0,0,1,0,0,0,0,0,0,0
NL,"Mutikanga, H.E., Sharma, S.K., Vairavamoorthy, K.",2011,Multi-criteria Decision Analysis: A Strategic Planning Tool for Water Loss Management.,Water Resources Management,25(14),3947-3969.,0,1,1,0,0,0,0,0,0,0,0,0,0
CZ,"Nabareseh, S., Afful-Dadzie, E., Oplatkova, Z.K., Klimek, P.",2015,Selecting countries for developmental aid programs using fuzzy PROMETHEE.,Proceedings of 2015 SAI Intelligent Systems Conference,2015,239-244.,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Najar Vazifehdan, M., Avakh Darestani, S.",2019,Green Logistics Outsourcing Employing Multi Criteria Decision Making and Quality Function Deployment in the Petrochemical Industry.,The Asian Journal of Shipping and Logistics,35(4),243-254.,0,1,0,0,0,1,0,1,0,0,0,0,0
GR,"Nakou, I., Papathanasiou, J., Manos, B.",2015,Evaluation of development operational programs in rural areas: Consistency between planned targets and implemented actions.,International Journal of Operational Research,23(4),497-511.,0,1,0,0,0,0,0,0,1,0,0,0,0
PL,"Namiecinski, P.",2016,ALTERNATIVE METHODS OF DECISION-MAKER PREFERENCES IDENTIFICATION IN MULTICRITERIA ISSUES.,Research Papers of the Wroclaw University of Economics,446,144-158.,1,0,0,0,0,0,0,0,0,0,0,0,0
IN,"Naresh Babu, M., Anandan, V., Muthukrishnan, N., Arivalagar, A.A., Dinesh Babu, M.",2019,Evaluation of graphene based nano fluids with minimum quantity lubrication in turning of AISI D3 steel.,SN Applied Sciences,2019,.,0,1,0,0,0,0,0,1,0,0,0,0,0
IN,"Narkhede, R.P., Rastogi, P.",2019,Analysis of curve fitting for case studies: An appropriate or non-appropriate method.,Lecture Notes in Mechanical Engineering,2019,221-227.,0,1,0,0,0,0,0,0,0,0,0,0,1
IR,"Naserizade, S.S., Nikoo, M.R., Montaseri, H. ",2017,A risk-based multi-objective model for optimal placement of sensors in water distribution system.,Journal of Hydrology,557,147-159.,0,1,1,0,0,0,0,0,0,0,0,0,0
IR,"Nasiri, H., Alavipanah, S.K., Matinfar, H.R., Azizi, A., Hamzeh, M.",2012,Implementation of agricultural ecological capability model using integrated approach of PROMETHEE II and Fuzzy-AHP in GIS environment (case study: Marvdasht county).,Journal of Environmental Studies,38(63),109-122.,0,1,0,0,0,1,0,0,0,0,0,0,0
IR,"Nasiri, H., Boloorani, A.D., Sabokbar, H.A.F., Jafari, H.R., Hamzeh, M., Rafii, Y.",2013,"Determining the most suitable areas for artificial groundwater recharge via an integrated PROMETHEE II-AHP method in GIS environment (case study: Garabaygan Basin, Iran).", Environmental Monitoring and Assessment,185(1),707-718.,0,1,1,0,0,1,0,0,0,0,0,0,0
IR,"Nasiri, M.M., Ranjbar, M., Tavana, M., Santos Arteaga, F.J., Yazdanparast, R.",2019,A novel hybrid method for selecting soccer players during the transfer season.,Expert Systems,36(1),.,0,1,0,0,0,0,0,0,0,0,0,0,1
AU,"Nasirian, A., Arashpour, M., Abbasi, B., Zavadskas, E.K., Akbarnezhad, A.",2019,Skill Set Configuration in Prefabricated Construction: Hybrid Optimization and Multicriteria Decision-Making Approach.,Journal of Construction Engineering and Management,145(9),.,0,1,0,0,0,0,0,1,0,0,0,0,0
IR,"Nasrollahi, M., Ramezani, J., Sadraei, M.",2020,A FBWM-PROMETHEE approach for industrial robot selection.,Heliyon,6(5),.,0,1,0,0,0,0,0,1,0,0,0,0,0
IR,"Nassereddine, M., Azar, A., Rajabzadeh, A., Afsar, A.",2019,Decision making application in collaborative emergency response: A new PROMETHEE preference function.,International Journal of Disaster Risk Reduction,38,.,1,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Nassereddine, M., Eskandari, H.",2017,An integrated MCDM approach to evaluate public transportation systems in Tehran.,Transportation Research Part A: Policy and Practice,106,427-439.,0,1,0,0,0,0,0,0,0,0,0,1,0
ID,"Nasution, A.P., Harahap, D.A., Watrianthos, R.",2019,Application decision support system using PROMETHEE method.,Journal of Advanced Research in Dynamical and Control Systems,11(1),506-511.,1,0,0,0,0,0,0,0,0,0,0,0,0
IN,"Nath, S., Sarkar, B.",2017,Performance evaluation of advanced manufacturing technologies: A De novo approach.,Computers & Industrial Engineering,110,364-378.,0,1,0,0,0,0,0,1,0,0,0,0,0
GR,"Nathanail, E., Gogas, M., Adamos, G.",2016,Assessing the Contribution of Urban Freight Terminals in Last Mile Operations.,Transport and Telecommunication,17(3),231-241.,0,1,0,0,0,0,0,0,0,0,0,1,0
MY,"Naubi, I., Zardari, N.H., Shirazi, S.M., Roslan, N.A., Yusop, Z., Haniffah, M.R.B.M.",2017,Ranking of Skudai river sub-watersheds from sustainability indices-Application of promethee method.,International Journal of GEOMATE,12(29),124-131.,0,1,1,0,0,0,0,0,0,0,0,0,0
IR,"Nazmfar, H., Alavi, S., Feizizadeh, B., Masodifar, R., Eshghei, A.",2020,"Spatial Analysis of Security and Insecurity in Urban Parks: A Case Study of Tehran, Iran.",Professional Geographer,72(3),383-397.,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Nazmfar, H., Alavi, S., Feizizadeh, B., Mostafavi, M.A.",2020,Analysis of Spatial Distribution of Crimes in Urban Public Spaces.,Journal of Urban Planning and Development,146(3),.,0,1,0,0,0,0,0,0,1,0,0,0,0
IR,"Nazmfar, H., Eshghei, A., Alavi, S., Pourmoradian, S.",2019,Analysis of travel and tourism competitiveness index in middle-east countries.,Asia Pacific Journal of Tourism Research,24(6),501-513.,0,1,0,0,0,0,0,0,1,0,0,0,0
CN,"Nduwimfura, P., Zheng, J.",2015,A Model for Offshore Information Systems Outsourcing Provider Selection in Developing Countries.,International Business Research,8(7),68-77.,0,1,0,0,0,0,0,0,1,0,0,0,0
CN,"Nduwimfura, P., Zheng, J.",2016,A Comparative analysis of IT outsourcing readiness in the East African community.,Iranian Journal of Management Studies,9(2),243-264.,0,1,0,0,0,0,0,0,1,0,0,0,0
IN,"Neeraj, ., Goraya, M.S., Singh, D.",2019,A ranking based model for selecting optimum cloud geographical region.,International Journal of Innovative Technology and Exploring Engineering,8(10),793-797.,0,1,0,0,0,0,0,0,1,0,0,0,0
BE,"Nemery, P.",2008,On the use of multicriteria ranking methods in sorting problems / Utilisation des méthodes de rangement multicritères dans les problèmes de tri.,"PhD thesis, ULB",,.,1,0,0,0,0,0,0,0,0,0,0,0,0
GB,"Nemery, P., Ishizaka, A.",2013,A Multi-Criteria Group Decision Framework for Partner Grouping When Sharing Facilities.,Group Decision and Negotiation,22(4),773-799,1,0,0,0,0,0,0,0,0,0,0,0,0
GB,"Nemery, P., Ishizaka, A., Camargo, M., Morel, L.",2012,Enriching descriptive information in ranking and sorting problems with visualizations techniques., Journal of Modelling in Management, 7(2), 130-147.,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"Nemery, P., Janssen, P.",2013,An extension of the FlowSort sorting method to deal with imprecision.,4OR Qurterly Journal,11,171-193,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"Nemery, P., Lamboray, C.",2008,FlowSort: A flow-based sorting method with limiting or central profiles., Top,16, 90–113.,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"Nemery, P., Lidouh, K., Mareschal, B.",2011,On the usefulness of taking the weights into account in the GAIA visualisations., International Journal of Information and Decision Sciences, 3(3), 228-251.,1,0,0,0,0,0,0,0,0,0,0,0,0
BR,"Nemery, P., Scanavachi Moreira Campos, A.C., Mareschal, B., Texeira de Almeida, A.",2015,"Addendum on: ""Fuzzy FlowSort: An integration of the FlowSort method and Fuzzy Set Theory for decision making on the basis of inaccurate quantitative data"".",Information Sciences,315,54-55.,1,0,0,0,0,0,0,0,0,0,0,0,0
GR,"Neofytou, H., Karakosta, C., Caldés Gomez, N.",2018,Impact Assessment of Climate and Energy Policy Scenarios: A Multi-criteria Approach.,Understanding Risks and Uncertainties in Energy and Climate Policy,ISBN 978-3-030-03151-0,123-142.,0,1,0,1,0,1,0,0,0,0,0,0,0
GR,"Neofytou, H., Nikas, A., Doukas, H.",2020,Sustainable energy transition readiness: A multicriteria assessment index.,Renewable and Sustainable Energy Reviews,131,.,0,1,0,1,0,1,0,0,0,0,0,0,0
TR,"Neset, B.,  Hüseyin, Ö.E., Tamer, E.",2016,Course Selection with AHP & PROMETHEE Methods for Post Graduate Students: An Application in Kirikkale University Graduate School of Natural and Applied Sciences.,MATEC Web of Sciences,ISSN 2261-236X,.,0,1,0,0,0,0,0,0,1,0,0,0,0
RS,"Nesic, Z., Radojicic, M., Zizovic, M., Vesic Vasovic, J.",2013,Modified approach to PROMETHEE for multi-criteria decision-making.,Maejo International Journal of Science and Technology,7(03),408-421.,1,0,0,0,0,0,0,0,0,0,0,0,0
CM,"Nguassam, R.G.N., Kamdjoug, J.R.K., Wamba, S.F.",2018,Setting up a Mechanism for Predicting Automobile Customer Defection at SAHAM Insurance (Cameroon).,Advances in Intelligent Systems and Computing,746,878-888.,0,1,0,0,0,0,0,0,1,0,0,0,0
CN,"Ni, Y., Chen, S., Kokot, S.",2002,Spectrophotometric determination of metal ions in electroplating solutions in the presence of EDTA with the aid of multivariate calibration and artificial neural networks., Analytica Chimica Acta,463, 305–316.,0,1,0,0,0,0,0,1,0,0,0,0,0
CN,"Ni, Y., Huang, C., Kokot, S.",2004,Application of multivariate calibration and artificial neural networks to simultaneous kinetic-spectrophotometric determination of carbamate pesticides., Chemometrics and Intelligent Laboratory Systems,7, 177–193.,0,1,0,0,0,0,0,1,0,0,0,0,0
CN,"Ni, Y., Lai, Y., Brandes, S., Kokot, S.",2009,Multi-wavelength HPLC fingerprints from complex substances: An exploratory chemometrics study of the Cassia seed example., Analytica Chimica Acta, 647(2), 149-158.,0,1,0,0,0,0,0,1,0,0,0,0,0
CN,"Ni, Y., Liu, Y., Kokot, S.",2011,Two-dimensional fingerprinting approach for comparison of complex substances analysed by HPLC-UV and fluorescence detection.,Analyst,136(3),550-559.,0,1,0,0,0,0,0,1,0,0,0,0,0
CN,"Ni, Y., Mei, M., Kokot, S.",2011,"Analysis of complex, processed substances with the use of NIR spectroscopy and chemometrics: Classification and prediction of properties -- The potato crisps example.", Chemometrics and Intelligent Laboratory Systems, 105(2), 147-156.,0,1,0,0,0,0,0,1,0,0,0,0,0
CN,"Ni, Y., Zhang, L., Churchill, J., Kokot, S.",2007,Application of high performance liquid chromatography for the profiling of complex chemical mixtures with the aid of chemometrics., Talanta,72, 1533–1539.,0,1,0,0,0,0,0,1,0,0,0,0,0
AU,"Nicholson, E., Possingham, H.P.",2007,Making Conservation Decisions under Uncertainty for the Persistence of Multiple Species.,Ecological Applications,17(1),251-265.,0,1,0,0,0,1,0,0,0,0,0,0,0
CN,"Nie, R.X., Wang, J.Q., Wang, T.L.",2018,A hybrid outranking method for greenhouse gas emissions’ institution selection with picture 2-tuple linguistic information.,Computational and Applied Mathematics,37(5),6676-6699.,0,1,0,0,0,1,0,0,0,0,0,0,0
GB,"Nieto-Garcia, M., Resce, G., Ishizaka, A., Occhiocupo, N., Viglia, G.",2019,The dimensions of hotel customer ratings that boost RevPAR.,International Journal ofHospitality Management,77,583-592.,0,1,0,0,0,0,0,0,1,0,0,0,0
NL,"Nigussie, Y., van der Werf, E., Zhu, X., Simane, B., van Ierland, E.C.",2018,Evaluation of Climate Change Adaptation Alternatives for Smallholder Farmers in the Upper Blue-Nile Basin.,Ecological Indicators,151,142-150.,0,1,0,0,0,1,0,0,0,0,0,0,0
RS,"Nikolic, D., Jovanovic, I., Mihajlovic, I., Zivkovic, Z.",2009,"Multi-criteria ranking of copper concentrates according to their quality - An element of environmental management in the vicinity of copper - Smelting complex in Bor, Serbia.",Journal of Environmental Management,91(2),509-515.,0,1,0,0,0,1,0,0,0,0,0,0,0
RS,"Nikolic, D., Miloševic, N., Mihajlovic, I., Zivkovic, Z., Tasic, V., Kovacevic, R., Petrovic, N.",2010,"Multi-criteria Analysis of Air Pollution with SO2 and PM10 in Urban Area Around the Copper Smelter in Bor, Serbia.", Water Air and Soil Pollution, 206(1-4), 369–383.,0,1,0,0,0,1,0,0,0,0,0,0,0
RS,"Nikolic, D., Miloševic, N., Milijic, N., Jovanovic, A., Mihajlovic, I.",2019,New approach to multi-criteria ranking of the copper concentrate smelting processes based on the PROMETHEE/GAIA methodology.,Acta Polytechnica Hungarica,16(1),143-164.,0,1,0,0,0,0,0,1,0,0,0,0,0
RS,"Nikolic, I.P., Milosevic, I.M., Milijic, N.N., Mihajlovic, I.N.",2019,Cleaner production and technical effectiveness: Multi-criteria Analysis of Copper Smelting Facilities.,Journal of Cleaner Production,215,423-432.,0,1,0,0,0,1,0,1,0,0,0,0,0
RS,"Nikolic, M., Sajfert, Z., Klarin, M., Dordevic, D., Cockalo, D.",2011,Quantitative model of multi-criteria analysis for the need of selecting a new product.,African Journal of Business Management,5(10),3878-3890.,0,1,0,0,0,0,0,0,0,1,0,0,0
RS,"Nikolic, N., Nikolic, D., Marinkovic, S., Mihajlovic, I.",2020,Application of FAHP–PROMETHEE Hybrid Model for Prioritizing SMEs Failure Factors.,EMJ - Engineering Management Journal,2020,1-18.,0,1,0,0,1,0,0,0,0,0,0,0,0
RS,"Nikolic, V., Agarski, B., Kamberovic, Z., Andic, Z., Budak, I., Kosec, B.",2016,Multi-criteria analysis of synthesis methods for Ni-based catalysts.,Materiali in Tehnologije,50(4),553-558.,0,1,0,0,0,0,0,1,0,0,0,0,0
GR,"Nikoloudis, C., Aravossis, K., Srantzali, E., Chrysanthopoulos, N.",2020,A novel multicriteria methodology for evaluating urban development proposals.,Journal of Cleaner Production,263,.,0,1,0,0,0,0,0,1,0,0,0,0,0
BG,"Nikolova, I.D., Lemu, H.G., Dahterova, D.S., Ivanov, V.D.",2018,A comparative study of outranking methods for multi-criteria optimization of electromechanical modules.,Tehnicki Vjesnik,25(5),1330-1338.,0,1,0,0,0,0,0,1,0,0,0,0,0
